Date,Open,High,Low,Close,Adj Close,Volume
2010-01-13,16.489100,17.027500,16.354500,16.455500,12.037664,3888412
2010-01-14,16.657400,17.229500,16.287201,16.287201,11.914547,4582294
2010-01-15,16.354500,16.825600,16.018000,16.085300,11.766850,3149956
2010-01-18,16.085300,16.691000,15.883400,16.287201,11.914547,3692283
2010-01-19,16.320900,16.590099,15.479600,15.782400,11.545272,2814159
2010-01-20,15.950700,16.085300,15.412300,15.479600,11.323764,2028155
2010-01-21,15.479600,15.614200,15.143100,15.210400,11.126837,1485828
2010-01-22,14.873900,15.075800,14.672000,14.806600,10.831446,1184205
2010-01-25,14.571000,14.705600,14.032600,14.167200,10.363706,1826083
2010-01-26,14.167200,14.402700,13.191300,13.191300,9.649809,2750268
2010-01-27,13.124000,13.393200,12.652900,12.989400,9.502112,1554176
2010-01-28,13.124000,13.595100,13.124000,13.595100,9.945200,1640354
2010-01-29,12.989400,13.460500,12.922100,13.460500,9.846736,1016306
2010-02-01,13.359600,13.998900,13.224900,13.797000,10.092895,1606180
2010-02-02,14.099900,14.099900,12.922100,12.922100,9.452881,1368448
2010-02-03,13.023000,13.258600,12.922100,13.056700,9.551344,684967
2010-02-04,13.258600,13.393200,13.090300,13.393200,9.797503,754801
2010-02-05,12.518300,12.989400,12.484600,12.484600,9.132838,1368448
2010-02-08,11.643300,12.215400,11.643300,11.946200,8.738983,583930
2010-02-09,12.047100,12.753800,12.047100,12.753800,9.329764,1762192
2010-02-10,12.854800,13.527800,12.854800,13.325900,9.748272,2106904
2010-02-22,13.662400,13.729700,12.989400,13.023000,9.526692,851380
2010-02-23,13.124000,13.325900,13.023000,13.157600,9.625156,530441
2010-02-24,13.157600,13.494200,12.922100,13.224900,9.674387,760744
2010-02-25,13.292200,13.460500,12.989400,13.124000,9.600576,759258
2010-02-26,13.124000,14.032600,13.124000,14.032600,10.265244,2420414
2010-03-01,14.402700,15.008500,14.402700,14.806600,10.831446,6818465
2010-03-02,14.672000,14.672000,14.200800,14.200800,10.388286,2659632
2010-03-03,14.234500,14.672000,14.234500,14.436400,10.560634,1564577
2010-03-04,14.571000,15.109400,14.335400,14.604600,10.683678,2454588
2010-03-05,14.806600,15.075800,14.268100,14.873900,10.880679,3399575
2010-03-08,14.873900,15.075800,14.672000,14.941200,10.929908,2050443
2010-03-09,14.941200,15.042100,14.672000,14.672000,10.732983,1231752
2010-03-10,14.806600,15.479600,14.772900,15.210400,11.126837,2632887
2010-03-11,15.143100,15.546900,15.075800,15.143100,11.077605,2628430
2010-03-12,15.143100,15.176700,14.772900,14.806600,10.831446,2512535
2010-03-15,14.840200,15.445900,14.806600,14.974800,10.954490,2615058
2010-03-16,15.109400,15.109400,14.772900,14.974800,10.954490,1138144
2010-03-17,14.974800,15.075800,14.806600,14.941200,10.929908,1090598
2010-03-18,15.075800,15.277700,14.941200,15.008500,10.979142,1988038
2010-03-19,15.075800,15.681500,14.941200,15.378600,11.249882,3996878
2010-03-22,15.546900,16.152599,15.445900,16.085300,11.766850,6256822
2010-03-23,16.489100,17.195801,15.984400,17.195801,12.579214,14168857
2010-03-24,18.373600,18.373600,17.835199,18.373600,13.440805,17289096
2010-03-25,18.373600,18.609100,17.835199,18.609100,13.613083,11610261
2010-03-26,18.609100,18.710100,18.373600,18.676500,13.662388,6759032
2010-03-29,18.743799,19.955200,18.541800,19.753300,14.450097,15173277
2010-03-30,19.719601,19.753300,19.214899,19.517700,14.277747,7020538
2010-03-31,19.551399,20.459999,19.551399,19.753300,14.450097,9238879
2010-04-01,19.786900,19.854200,19.349501,19.383101,14.179285,4632812
2010-04-02,19.686001,20.123501,19.383101,19.652300,14.376213,3970133
2010-04-06,19.921600,19.988800,19.113899,19.113899,13.982357,3047434
2010-04-07,19.147600,19.517700,18.979300,19.147600,14.007010,2881021
2010-04-08,19.113899,19.484100,18.373600,18.373600,13.440805,3089037
2010-04-09,18.440901,18.710100,18.239000,18.508200,13.539270,2190111
2010-04-12,19.046600,19.181200,18.306299,18.306299,13.391574,1545261
2010-04-13,18.407200,18.508200,17.801500,18.037100,13.194648,1904832
2010-04-14,18.037100,19.181200,18.037100,19.080299,13.957778,3225733
2010-04-15,19.181200,19.315800,18.642799,18.642799,13.637735,3399575
2010-04-16,18.642799,18.979300,18.642799,18.642799,13.637735,1607666
2010-04-19,18.373600,18.508200,17.364000,17.364000,12.702257,2412985
2010-04-20,17.498699,17.767900,16.354500,16.960199,12.406866,2802272
2010-04-21,18.138000,18.138000,18.138000,18.138000,13.268458,1527431
2010-04-22,18.508200,19.113899,18.373600,18.575500,13.588504,7106716
2010-04-23,18.575500,18.777399,18.272600,18.373600,13.440805,2248058
2010-04-26,18.844700,18.844700,18.306299,18.373600,13.440805,1728018
2010-04-27,18.508200,18.642799,18.306299,18.575500,13.588504,1203521
2010-04-28,17.498699,18.440901,17.498699,18.306299,13.391574,1271869
2010-04-29,18.440901,18.642799,18.171700,18.171700,13.293113,1445711
2010-04-30,18.306299,18.474600,17.532301,17.566000,12.850025,1771107
2010-05-03,17.364000,17.801500,17.296700,17.700600,12.948488,910813
2010-05-04,17.835199,17.835199,17.364000,17.397699,12.726909,719141
2010-05-05,16.825600,16.960199,16.186300,16.354500,11.963780,2037070
2010-05-06,16.354500,16.758301,16.085300,16.287201,11.914547,958359
2010-05-07,15.412300,15.883400,15.176700,15.883400,11.619156,1613609
2010-05-10,16.354500,16.993900,16.018000,16.993900,12.431518,1662642
2010-05-11,17.162100,17.465000,16.960199,17.094801,12.505328,1901860
2010-05-12,17.162100,17.364000,16.691000,16.691000,12.209937,876639
2010-05-13,16.892900,17.835199,16.892900,17.835199,13.046952,2478361
2010-05-14,17.835199,18.508200,17.498699,18.037100,13.194648,3395117
2010-05-17,17.633301,17.902500,17.229500,17.633301,12.899256,1377363
2010-05-18,17.801500,17.902500,17.364000,17.498699,12.800793,1527431
2010-05-19,17.633301,17.936100,17.498699,17.734200,12.973066,1598751
2010-05-20,17.532301,17.801500,16.892900,16.960199,12.406866,989562
2010-05-21,15.950700,16.287201,15.782400,15.816100,11.569924,1509601
2010-05-24,16.018000,16.152599,15.883400,16.051600,11.742198,830578
2010-05-25,15.816100,15.950700,14.941200,15.008500,10.979142,1476913
2010-05-26,15.008500,15.445900,14.537300,15.345000,11.225303,989562
2010-05-27,15.445900,16.152599,15.412300,16.085300,11.766850,1050481
2010-05-28,16.455500,16.691000,16.186300,16.219900,11.865315,1108428
2010-05-31,16.219900,16.489100,16.018000,16.489100,12.062243,572044
2010-06-01,16.051600,16.455500,15.816100,15.984400,11.693038,802347
2010-06-02,15.984400,16.219900,15.681500,15.748800,11.520692,774116
2010-06-03,16.118999,16.152599,15.816100,16.152599,11.816083,710226
2010-06-04,16.219900,16.623699,16.152599,16.354500,11.963780,1051966
2010-06-07,15.479600,15.849700,15.479600,15.816100,11.569924,402659
2010-06-08,15.816100,16.018000,15.647800,15.681500,11.471460,830578
2010-06-09,15.883400,15.883400,15.210400,15.277700,11.176069,597303
2010-06-10,15.412300,15.748800,15.277700,15.614200,11.422228,355113
2010-06-11,16.018000,16.018000,15.782400,15.950700,11.668387,754801
2010-06-14,16.455500,16.455500,16.085300,16.219900,11.865315,732513
2010-06-15,16.219900,16.724701,16.085300,16.455500,12.037664,1218379
2010-06-17,16.825600,16.825600,16.354500,16.354500,11.963780,518554
2010-06-18,16.455500,16.455500,16.152599,16.253599,11.889968,295680
2010-06-21,16.320900,16.455500,16.287201,16.354500,11.963780,404145
2010-06-22,16.421801,16.691000,16.354500,16.489100,12.062243,915270
2010-06-23,16.219900,16.825600,16.219900,16.556400,12.111474,1311986
2010-06-24,16.758301,16.758301,16.489100,16.522800,12.086895,781546
2010-06-25,16.219900,16.455500,16.118999,16.118999,11.791503,427919
2010-06-28,16.152599,16.455500,15.816100,15.816100,11.569924,613647
2010-06-29,15.883400,16.085300,15.748800,15.816100,11.569924,343226
2010-06-30,15.479600,15.681500,15.277700,15.479600,11.323764,427919
2010-07-01,15.546900,15.681500,15.412300,15.479600,11.323764,95093
2010-07-02,15.546900,15.715100,15.412300,15.479600,11.323764,454663
2010-07-05,15.479600,15.614200,15.445900,15.546900,11.372996,433862
2010-07-06,15.546900,15.849700,15.513200,15.816100,11.569924,613647
2010-07-07,15.816100,15.950700,15.715100,15.748800,11.520692,378886
2010-07-08,15.950700,15.984400,15.782400,15.883400,11.619156,509639
2010-07-09,15.950700,16.993900,15.917100,16.993900,12.431518,2106904
2010-07-12,17.868799,17.902500,17.229500,17.296700,12.653023,4967124
2010-07-13,17.431400,18.171700,17.397699,18.171700,13.293113,3855724
2010-07-14,18.306299,18.440901,17.868799,17.936100,13.120764,3623935
2010-07-15,18.003401,19.181200,17.835199,18.642799,13.637735,9146758
2010-07-16,18.878401,19.046600,18.205299,18.239000,13.342342,5129079
2010-07-19,18.440901,19.181200,18.239000,18.710100,13.686965,4155861
2010-07-20,18.710100,19.046600,18.440901,18.676500,13.662388,2622487
2010-07-21,18.945700,19.013000,18.508200,18.676500,13.662388,2661118
2010-07-22,18.710100,19.113899,18.440901,18.508200,13.539270,2040042
2010-07-23,18.777399,18.844700,18.440901,18.508200,13.539270,1291185
2010-07-26,18.541800,19.113899,18.541800,18.912001,13.834663,2444187
2010-07-27,19.113899,19.652300,18.844700,18.979300,13.883893,4701160
2010-07-28,19.248501,19.248501,18.844700,18.912001,13.834663,1233237
2010-07-29,19.046600,19.584999,18.811100,19.113899,13.982357,5433674
2010-07-30,19.282200,20.022499,19.181200,19.517700,14.277747,7178036
2010-08-02,19.988800,19.988800,19.315800,19.618700,14.351632,3863153
2010-08-03,19.820601,19.820601,19.248501,19.248501,14.080821,2689349
2010-08-04,19.248501,19.517700,18.979300,19.517700,14.277747,1583893
2010-08-05,19.652300,19.786900,19.248501,19.282200,14.105474,2316406
2010-08-06,19.248501,19.988800,19.248501,19.988800,14.622373,3595704
2010-08-09,19.786900,19.988800,19.349501,19.383101,14.344555,4934435
2010-08-10,19.517700,20.459999,19.315800,19.887899,14.718134,5438131
2010-08-11,19.921600,20.392700,19.652300,19.719601,14.593582,2872106
2010-08-12,19.450399,20.056200,19.113899,20.056200,14.842687,3971619
2010-08-13,20.190800,21.435900,20.190800,21.435900,15.863742,4314845
2010-08-16,21.974300,22.209801,21.200300,21.469500,15.888604,8443961
2010-08-17,21.200300,21.469500,20.931101,21.032000,15.564833,3081608
2010-08-18,21.166700,21.806000,21.032000,21.032000,15.564833,3674453
2010-08-19,21.132999,22.479000,21.132999,22.007900,16.287052,10851003
2010-08-20,21.671400,22.142500,21.368500,21.604099,15.988217,2516993
2010-08-23,21.604099,21.940599,21.233900,21.435900,15.863742,2187139
2010-08-24,21.536800,21.738701,21.267599,21.469500,15.888604,1634411
2010-08-25,21.200300,21.536800,19.988800,19.988800,14.792807,3057834
2010-08-26,19.887899,19.988800,19.248501,19.248501,14.244946,1655213
2010-08-27,19.113899,19.921600,19.113899,19.517700,14.444167,1190148
2010-08-30,19.854200,19.887899,19.383101,19.484100,14.419300,817205
2010-08-31,19.248501,19.383101,18.205299,18.676500,13.821632,872181
2010-09-01,18.676500,19.618700,18.676500,19.551399,14.469106,1166375
2010-09-02,19.786900,20.190800,19.719601,20.022499,14.817747,2068273
2010-09-03,20.021799,20.375500,19.703400,20.304800,15.026665,2554120
2010-09-06,20.517000,20.517000,19.986401,20.304800,15.026665,1458690
2010-09-07,20.304800,20.693899,20.021799,20.304800,15.026665,1208507
2010-09-08,20.234100,21.012300,20.234100,20.552401,15.209901,1557632
2010-09-09,20.764700,20.764700,20.127899,20.198700,14.948143,501778
2010-09-10,20.021799,20.340200,19.844900,19.951099,14.764907,1108152
2010-09-13,19.844900,20.163300,19.844900,20.021799,14.817228,662912
2010-09-14,20.163300,20.269400,20.021799,20.163300,14.921947,821220
2010-09-15,20.304800,20.729300,20.234100,20.375500,15.078984,1231123
2010-09-16,20.375500,20.517000,19.880301,19.880301,14.712512,498951
2010-09-17,20.092600,20.163300,19.844900,19.880301,14.712512,814152
2010-09-20,19.915701,20.163300,19.915701,19.951099,14.764907,531461
2010-09-21,19.986401,20.304800,19.951099,20.092600,14.869627,767508
2010-09-23,20.304800,20.517000,19.951099,20.234100,14.974342,1262219
2010-09-24,20.375500,20.446301,20.021799,20.127899,14.895746,736412
2010-09-27,20.163300,20.163300,19.880301,20.057199,14.843425,761854
2010-09-28,20.092600,20.092600,19.738800,19.738800,14.607793,521566
2010-09-29,19.738800,19.986401,19.703400,19.809601,14.660189,833941
2010-09-30,19.880301,20.552401,19.880301,20.446301,15.131382,2274256
2010-10-01,20.517000,21.365999,20.517000,21.047701,15.576452,6354912
2010-10-04,21.047701,21.259899,20.375500,20.517000,15.183703,1803574
2010-10-05,20.446301,20.870800,19.951099,20.163300,14.921947,1084123
2010-10-06,20.517000,21.047701,20.163300,21.012300,15.550253,2042448
2010-10-07,21.083000,21.365999,20.835400,20.870800,15.445536,6633363
2010-10-08,20.870800,20.906200,20.375500,20.517000,15.183703,1004969
2010-10-11,20.729300,20.906200,20.340200,20.340200,15.052863,815566
2010-10-12,20.340200,20.623199,20.234100,20.234100,14.974342,655845
2010-10-13,20.269400,20.693899,20.163300,20.304800,15.026665,667153
2010-10-14,20.517000,21.153799,20.517000,20.941500,15.497857,3809272
2010-10-15,21.189100,22.073500,20.941500,21.295300,15.759687,7176131
2010-10-18,21.330700,21.436800,20.198700,20.340200,15.052863,2067891
2010-10-19,20.375500,20.446301,19.880301,20.410900,15.105184,1325825
2010-10-20,19.951099,20.340200,19.951099,20.340200,15.052863,963979
2010-10-21,20.340200,20.552401,20.163300,20.198700,14.948143,662912
2010-10-22,20.269400,20.517000,20.163300,20.198700,14.948143,600720
2010-10-25,20.234100,20.375500,19.774200,19.915701,14.738708,1537843
2010-10-26,19.986401,20.127899,19.880301,19.880301,14.712512,845248
2010-10-27,20.127899,20.127899,19.703400,19.809601,14.660189,640297
2010-10-28,19.809601,20.021799,19.632700,19.668100,14.555471,443826
2010-10-29,18.323799,19.102100,18.323799,18.677601,13.822447,1540670
2010-11-01,18.606800,19.031300,18.606800,18.677601,13.822447,589412
2010-11-02,18.677601,18.677601,18.323799,18.394600,13.613009,633230
2010-11-03,18.394600,18.606800,17.404100,17.474899,12.932384,1060094
2010-11-04,17.474899,18.677601,17.368700,18.677601,13.822447,955498
2010-11-05,19.172800,19.385099,18.536100,18.536100,13.717729,1397911
2010-11-08,18.677601,18.748301,18.465300,18.536100,13.717729,404249
2010-11-09,18.536100,18.748301,18.536100,18.642200,13.796248,190817
2010-11-10,18.925200,18.925200,18.536100,18.606800,13.770050,214846
2010-11-11,18.677601,18.819099,18.606800,18.606800,13.770050,192230
2010-11-12,18.606800,18.748301,18.217699,18.217699,13.482095,334990
2010-11-15,18.217699,18.253099,17.687099,17.793200,13.167942,346297
2010-11-16,17.687099,18.146999,17.687099,17.864000,13.220338,238875
2010-11-17,17.757900,18.323799,17.757900,18.005501,13.325056,244528
2010-11-18,18.182400,18.253099,17.970100,18.076200,13.377378,176682
2010-11-19,18.253099,18.253099,17.934700,18.076200,13.377378,121557
